id,task_id,track_id,lang,category,type,topic,complexity,image,task,choices,hint,status,llm_answer,confidence_level,submitted_answer,llm_info,user_answers
6089,q0Yx1pN9nRn3YOow,t-TZQ9zvNiN0EcH8,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_tr9enceq1rthx8md.png,what number of large purple objects have the same material as the large gray screwdriver?,"{'a': '0', 'b': '1'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9521280353351705, ""margin"": 0.9042560706703411, ""entropy"": 0.19220104965875748, ""probs"": {""a"": 0.9521280353351705, ""b"": 0.047871964664829424}, ""adapter"": ""amount""}",['a']
6115,yUd3NvXtM1DOhPjd,t-o8gMKDlhHtbjfn,en,vqa,true-false,medical-field,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_lodar25bnni3pc20.png,are there any tiny yellow medicine bottles?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9210776405045302, ""margin"": 0.8421552810090606, ""entropy"": 0.2761294777818521, ""probs"": {""a"": 0.07892235949546966, ""b"": 0.9210776405045302}, ""adapter"": ""trfl""}","['a', 'b']"
6135,gRBC4RgDVXbcjc2y,t-OwIY2muTSeTRz4,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_osyvzxopealefq6j.png,is there anything else that is the same color as the rubber traffic cone?,"{'a': 'True', 'b': 'False'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9276747054098382, ""margin"": 0.8553494108196764, ""entropy"": 0.25961265153699353, ""probs"": {""a"": 0.9276747054098382, ""b"": 0.07232529459016183}, ""adapter"": ""trfl""}","['b', 'a']"
6167,Vo8HDx5q2Bs1CRZr,t-YdKU5YkS0pXuyH,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_0k8xst8kggd9fjbe.png,is there any other thing that is made of the same material as the yellow bookshelf?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.6042329555040945, ""margin"": 0.20846591100818895, ""entropy"": 0.6712579778259622, ""probs"": {""a"": 0.39576704449590555, ""b"": 0.6042329555040945}, ""adapter"": ""trfl""}",['b']
6203,XmkpyvXw8Uyvia1X,t-fzRQnUGhzAwpbT,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_6gflks7sp5udk0q7.png,what number of screwdrivers are small rubber things or cyan rubber objects?,"{'a': '1', 'b': '0'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.6618618579495865, ""margin"": 0.3237237158991731, ""entropy"": 0.6397927874387059, ""probs"": {""a"": 0.6618618579495865, ""b"": 0.3381381420504134}, ""adapter"": ""amount""}","['b', 'b']"
6231,2mMEm4VfSDZq5X2M,t-WbJmxzWCuEXsyd,en,vqa,true-false,music,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_kd63p08qp8h8w97c.png,is the yellow object the same shape as the big green object?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9686777944836339, ""margin"": 0.9373555889672678, ""entropy"": 0.13930866522704807, ""probs"": {""a"": 0.031322205516366164, ""b"": 0.9686777944836339}, ""adapter"": ""trfl""}",['b']
6250,ZjS0YknxfDz7METX,t-bBbtUgFYVqQVCB,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_z5tes48xadswc4q3.png,how many floor lamps are either large yellow objects or cyan things?,"{'a': '2', 'b': '3'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9359313555784563, ""margin"": 0.8718627111569127, ""entropy"": 0.2380187909584002, ""probs"": {""a"": 0.9359313555784563, ""b"": 0.0640686444215436}, ""adapter"": ""amount""}",['a']
6275,4rQiTcfoK4w2UazM,t-GeaImi5kj5glLR,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_wi9970fj3t64tnx7.png,how many things are tiny rubber things or metal objects?,"{'a': '4', 'b': '5'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.8793476349061546, ""margin"": 0.7586952698123092, ""entropy"": 0.36822277124911096, ""probs"": {""a"": 0.8793476349061546, ""b"": 0.12065236509384546}, ""adapter"": ""amount""}","['b', 'b']"
6283,Cw5hV8VINKPVKDp4,t-nvwgslX8PYvZZE,en,vqa,numeric,fashion,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_oflkuvejo8rwutnv.png,how many objects have the same color as the large metal hat?,"{'a': '1', 'b': '2'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.6760507101239388, ""margin"": 0.35210142024787766, ""entropy"": 0.6298105598494688, ""probs"": {""a"": 0.6760507101239388, ""b"": 0.32394928987606114}, ""adapter"": ""amount""}","['b', 'b']"
6288,V9AnbpYlywHRwzW3,t-K7FmXyzb8GbxR4,en,vqa,mcq,uae,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_10fmnzfxyp0wuyeb.png,what is the material of the other object that is the same size as the purple metal thing?,"{'a': 'metal', 'b': 'rubber'}",,Submitted,a,0.0,a,"{""answer"": ""a"", ""confidence"": 0.5071392240853034, ""margin"": 0.014278448170606861, ""entropy"": 0.6930452400528624, ""probs"": {""a"": 0.5071392240853034, ""b"": 0.49286077591469657}, ""adapter"": ""material""}",['a']
6314,13ivlls6CaDPmrjr,t-wN0Q6IxlmkdzK3,en,vqa,mcq,music,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ms53hi5yhq6dtz60.png,what shape is the gray object that is made of the same material as the yellow thing?,"{'a': 'keyboard', 'b': 'flute', 'c': 'mic', 'd': 'piano'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7308109350446944, ""margin"": 0.5330787745309518, ""entropy"": 0.7672114938388643, ""probs"": {""a"": 0.19773216051374268, ""b"": 0.7308109350446944, ""c"": 0.061426312731263824, ""d"": 0.010030591710299101}, ""adapter"": ""shape""}",['b']
6327,Qzo5bMKGfZjVc3mN,t-OoHCjy5bHYapl8,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_fzb1ddqpb8nzizwb.png,is the material of the bag the same as the shoe?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.6094334924613073, ""margin"": 0.21886698492261464, ""entropy"": 0.6690008182033275, ""probs"": {""a"": 0.6094334924613073, ""b"": 0.39056650753869265}, ""adapter"": ""trfl""}",['a']
6334,BEVNvzZwBz3hbG5e,t-iyDzEdAJHD0aQb,en,vqa,mcq,construction-site,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_vbdfxmvc3aykyvkx.png,there is a hard hat that is the same size as the rubber crane; what is its color?,"{'a': 'green', 'b': 'brown', 'c': 'gray'}",,Submitted,c,1.0,c,"{""answer"": ""c"", ""confidence"": 0.9918529076872952, ""margin"": 0.9851540685192168, ""entropy"": 0.051114810233571215, ""probs"": {""a"": 0.00669883916807831, ""b"": 0.0014482531446264719, ""c"": 0.9918529076872952}, ""adapter"": ""color""}",['c']
6342,OZ7B70iJvkIcnkSd,t-nZuAgZEqEzKY2v,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_8jkcn1t4cf6tndvq.png,how many other things are there of the same material as the purple bookshelf?,"{'a': '4', 'b': '2'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9748219974675073, ""margin"": 0.9496439949350146, ""entropy"": 0.11755832393746402, ""probs"": {""a"": 0.025178002532492742, ""b"": 0.9748219974675073}, ""adapter"": ""amount""}",['b']
6344,xYqh7eDothpV6VFS,t-3m3z1Lw29JoKUx,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ag8nv463pp0ibrvd.png,how many objects are either tiny green things or red metal hammers?,"{'a': '3', 'b': '2'}",,Submitted,b,1.0,a,"{""answer"": ""b"", ""confidence"": 0.8207018956222983, ""margin"": 0.6414037912445968, ""entropy"": 0.4703274985529955, ""probs"": {""a"": 0.17929810437770155, ""b"": 0.8207018956222983}, ""adapter"": ""amount""}","['a', 'a']"
6351,XU9x5n2bUGoSi4i8,t-1kh5fPh31pffyf,en,vqa,numeric,medical-field,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_v8apeu34b908bc5x.png,how many other objects have the same material as the big blue object?,"{'a': '3', 'b': '4'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.8528897270996162, ""margin"": 0.7057794541992324, ""entropy"": 0.4176636420482953, ""probs"": {""a"": 0.8528897270996162, ""b"": 0.14711027290038375}, ""adapter"": ""amount""}",['a']
6355,QksDlR9AjDPzHiFh,t-DzY7YVjhM6tvZr,en,vqa,mcq,construction-site,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_muik180jn83jqh9p.png,the thing that is the same color as the tiny hard hat is what shape?,"{'a': 'hard hat', 'b': 'wheelbarrow', 'c': 'traffic cone', 'd': 'crane'}",,Submitted,c,1.0,c,"{""answer"": ""c"", ""confidence"": 0.7100660908373009, ""margin"": 0.5084354273325467, ""entropy"": 0.8315239399701462, ""probs"": {""a"": 0.20163066350475425, ""b"": 0.023553538601843657, ""c"": 0.7100660908373009, ""d"": 0.06474970705610125}, ""adapter"": ""shape""}",['c']
6359,TuPOPqf3pDBdXwGZ,t-Tht8R46WG50iDn,en,vqa,numeric,construction-site,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_685oy4wq1hqm8fbt.png,how many bulldozers are either small green things or gray metal objects?,"{'a': '2', 'b': '3'}",,Pending Confirmation,a,0.0,a,"{""answer"": ""a"", ""confidence"": 0.8280006719597603, ""margin"": 0.6560013439195206, ""entropy"": 0.459042281138329, ""probs"": {""a"": 0.8280006719597603, ""b"": 0.17199932804023976}, ""adapter"": ""amount""}","['b', 'a']"
6375,LSRC2DBQyJ9NCyO3,t-HI1LxY63KmlmLY,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_3724dukaizohio3g.png,is there a crane that has the same material as the small purple hard hat?,"{'a': 'False', 'b': 'True'}",,Submitted,a,0.0,a,"{""answer"": ""a"", ""confidence"": 0.6350071558557653, ""margin"": 0.2700143117115305, ""entropy"": 0.6562369081200397, ""probs"": {""a"": 0.6350071558557653, ""b"": 0.3649928441442348}, ""adapter"": ""trfl""}",['a']
6404,kaHLtzgIGyiV8yRX,t-DgToEFxT41C3gp,en,vqa,true-false,animals,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_zg6a5cqjplb5xuqq.png,are there any gray metal objects that have the same shape as the yellow thing?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9605755959194295, ""margin"": 0.921151191838859, ""entropy"": 0.1661105390003913, ""probs"": {""a"": 0.03942440408057059, ""b"": 0.9605755959194295}, ""adapter"": ""trfl""}",['b']
6426,SRIkSi858LuASwGn,t-z7L6Qzn0DWnecK,en,vqa,mcq,uae,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_emiyjk79t36y4cp5.png,what size is the gray dallah?,"{'a': 'large', 'b': 'small'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9706978595064373, ""margin"": 0.9413957190128746, ""entropy"": 0.13230790820874355, ""probs"": {""a"": 0.029302140493562678, ""b"": 0.9706978595064373}, ""adapter"": ""size""}",['b']
6445,F48UQlrWgynGbYS5,t-ESy7WYTiuz3tj6,en,vqa,mcq,living-room,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_04y5ec3g8p8a1r3v.png,what is the material of the sofa that is the same color as the coffee table?,"{'a': 'rubber', 'b': 'metal'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9945616997936886, ""margin"": 0.989123399587377, ""entropy"": 0.03378035324100275, ""probs"": {""a"": 0.9945616997936886, ""b"": 0.00543830020631153}, ""adapter"": ""material""}",['a']
6472,DX8hZp4iaqhBDUQ9,t-7L1cZzw0PWQHAx,en,vqa,mcq,medical-field,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_y9zmnccyylslaboe.png,the iv fluid bag has what size?,"{'a': 'large', 'b': 'small'}",,Submitted,b,0.0,b,"{""answer"": ""b"", ""confidence"": 0.6098237107508306, ""margin"": 0.21964742150166128, ""entropy"": 0.6688268778712716, ""probs"": {""a"": 0.39017628924916936, ""b"": 0.6098237107508306}, ""adapter"": ""size""}","['a', 'b']"
6487,YJF6fvVeR4gq3Xsq,t-TdSWRUfYGcwDMV,en,vqa,numeric,school,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_7aahkrwfmlq0xj1t.png,what number of tiny green rubber lunch boxes are there?,"{'a': '0', 'b': '1'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9979307216618409, ""margin"": 0.9958614433236818, ""entropy"": 0.014856425228599524, ""probs"": {""a"": 0.9979307216618409, ""b"": 0.002069278338159126}, ""adapter"": ""amount""}",['a']
6492,PhY0DCgAFmSXs4Vu,t-Wi2gSTW0zBjC4P,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_79i5pfz3gfy9us0o.png,do the rubber crane and the brown hard hat have the same size?,"{'a': 'False', 'b': 'True'}",,Submitted,a,1.0,b,"{""answer"": ""a"", ""confidence"": 0.7603125121672755, ""margin"": 0.5206250243345509, ""entropy"": 0.5507194339146821, ""probs"": {""a"": 0.7603125121672755, ""b"": 0.2396874878327246}, ""adapter"": ""trfl""}","['b', 'b']"
6498,OvbBQdHVUyTbjOEy,t-VCUanhaRG8j6DZ,en,vqa,mcq,office,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_yihsx1novhsrvewz.png,the large green metal thing has what shape?,"{'a': 'laptop', 'b': 'chair', 'c': 'calculator', 'd': 'coffee mug', 'e': 'pen holder'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9871563181513143, ""margin"": 0.9804594015497932, ""entropy"": 0.08361882412929485, ""probs"": {""a"": 0.006696916601521178, ""b"": 0.9871563181513143, ""c"": 0.003038714337657487, ""d"": 0.002306710945822559, ""e"": 0.0008013399636843779}, ""adapter"": ""shape""}",['b']
6515,1XsRSh288hAgPs8h,t-JBgDBifJj4SsF3,en,vqa,numeric,construction-site,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_vd2ns55aqepjgz52.png,how many red objects are tiny cranes or hard hats?,"{'a': '1', 'b': '0'}",,Submitted,b,0.0,a,"{""answer"": ""b"", ""confidence"": 0.983249194670134, ""margin"": 0.966498389340268, ""entropy"": 0.08510893863977897, ""probs"": {""a"": 0.01675080532986604, ""b"": 0.983249194670134}, ""adapter"": ""amount""}","['a', 'a']"
6559,udn0kLcBtgDdmlR3,t-qj2JdPOVJQhAQ6,en,vqa,numeric,fashion,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_7cy2b3u097iyxzzh.png,what number of metal objects are either large purple objects or gray things?,"{'a': '4', 'b': '2'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9765764751410649, ""margin"": 0.9531529502821299, ""entropy"": 0.11107927694648395, ""probs"": {""a"": 0.023423524858935087, ""b"": 0.9765764751410649}, ""adapter"": ""amount""}",['b']
6597,JdMsBm4P0JhvYsoU,t-iLaYRmi8OLCgmm,en,vqa,true-false,medical-field,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_pq0lp3r57lux58lv.png,is there anything else that is the same shape as the gray thing?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.7705620932724516, ""margin"": 0.5411241865449032, ""entropy"": 0.5385962653779597, ""probs"": {""a"": 0.22943790672754838, ""b"": 0.7705620932724516}, ""adapter"": ""trfl""}",['b']
6601,M0OeSGXXAluji8Cd,t-wdEtaeghTiu7c6,en,vqa,mcq,fashion,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_4v0v04hcqvta3jxq.png,the large gray object that is made of the same material as the blue pants is what shape?,"{'a': 'shoe', 'b': 'bag', 'c': 'pants'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.9897687075549602, ""margin"": 0.9844082906605494, ""entropy"": 0.06414174479826693, ""probs"": {""a"": 0.9897687075549602, ""b"": 0.005360416894410836, ""c"": 0.00487087555062905}, ""adapter"": ""shape""}",['a']
6603,9o44TSeaiIoVwJkt,t-m5kH6391HVNBRG,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_g7eitmak67rjqlua.png,is there a cyan rubber object of the same size as the bookshelf?,"{'a': 'False', 'b': 'True'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.956854604474793, ""margin"": 0.9137092089495858, ""entropy"": 0.17781467643648302, ""probs"": {""a"": 0.04314539552520709, ""b"": 0.956854604474793}, ""adapter"": ""trfl""}",['b']
6608,UJSiWO57y6Tg8wth,t-QoEWk2HET0Cryx,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_f9u2qvrwy9x7ytfg.png,what number of objects are the same material as the big bookshelf?,"{'a': '4', 'b': '6'}",,Submitted,a,1.0,a,"{""answer"": ""a"", ""confidence"": 0.978092766063645, ""margin"": 0.9561855321272901, ""entropy"": 0.10537168966946751, ""probs"": {""a"": 0.978092766063645, ""b"": 0.02190723393635491}, ""adapter"": ""amount""}",['a']
6615,NbshGOU4rzfcCcgh,t-FeYG2FdVjJFYFp,en,vqa,mcq,office,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_eb1skjueolkdlvh8.png,what is the color of the metal pen holder?,"{'a': 'cyan', 'b': 'gray', 'c': 'red'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9999871809787733, ""margin"": 0.9999767208401229, ""entropy"": 0.0001633399687717999, ""probs"": {""a"": 2.3588825763909043e-06, ""b"": 0.9999871809787733, ""c"": 1.0460138650329278e-05}, ""adapter"": ""color""}",['b']
6621,FYvg03v2SVuYhZtw,t-w5gzVXOFR2T3Hp,en,vqa,mcq,construction-site,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_8h6ee56t43ybk673.png,there is a tiny object that is the same material as the small wheelbarrow; what is its color?,"{'a': 'green', 'b': 'brown', 'c': 'blue'}",,Submitted,c,0.0,a,"{""answer"": ""c"", ""confidence"": 0.9972055089600167, ""margin"": 0.9957868169382386, ""entropy"": 0.021159148726773505, ""probs"": {""a"": 0.0013757990182052297, ""b"": 0.0014186920217781726, ""c"": 0.9972055089600167}, ""adapter"": ""color""}","['a', 'a']"
6625,buBdzMOpgCsYcxCO,t-yx36tEJRGHuZu8,en,vqa,mcq,garage-workshop,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_w3tza8llpe9d359j.png,what is the shape of the cyan thing that is the same size as the green rubber hammer?,"{'a': 'hammer', 'b': 'wrench', 'c': 'tire', 'd': 'screwdriver', 'e': 'mechanic overalls'}",,Submitted,c,1.0,c,"{""answer"": ""c"", ""confidence"": 0.9698164752320758, ""margin"": 0.9491483560933366, ""entropy"": 0.1642574875452156, ""probs"": {""a"": 0.020668119138739272, ""b"": 0.004159652346778078, ""c"": 0.9698164752320758, ""d"": 0.0033413546103097723, ""e"": 0.0020143986720970357}, ""adapter"": ""shape""}",['c']
6630,cI816hK0FUAAcfql,t-4xPHFNv9uQy7WR,en,vqa,mcq,garage-workshop,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_xr9xste8uwosh47d.png,there is a tire that is made of the same material as the large brown object; what color is it?,"{'a': 'purple', 'b': 'cyan', 'c': 'blue'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.998982711824344, ""margin"": 0.9983338280163351, ""entropy"": 0.008692470684054257, ""probs"": {""a"": 0.0006488838080089157, ""b"": 0.998982711824344, ""c"": 0.0003684043676472531}, ""adapter"": ""color""}",['b']
6640,vVCAAv0EbmrpLCGA,t-2Zq2kGUOGbfn4P,en,vqa,mcq,fashion,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_hlc3dxgnapwn0hql.png,what color is the other metal object that is the same size as the purple thing?,"{'a': 'purple', 'b': 'gray', 'c': 'yellow', 'd': 'blue'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9996101171841578, ""margin"": 0.9994329406070881, ""entropy"": 0.003839857705822021, ""probs"": {""a"": 0.0001771765770696844, ""b"": 0.9996101171841578, ""c"": 0.0001582696840082426, ""d"": 5.443655476415274e-05}, ""adapter"": ""color""}",['b']
6656,Q8IPxqgc7w0hdlq9,t-OAd5tknTTHLf0S,en,vqa,true-false,medical-field,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_yjk7cukp6vqwqn82.png,do the yellow metal object and the red rubber stethoscope have the same size?,"{'a': 'True', 'b': 'False'}",,Submitted,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.6943691110833029, ""margin"": 0.38873822216660586, ""entropy"": 0.6155601161263122, ""probs"": {""a"": 0.30563088891669704, ""b"": 0.6943691110833029}, ""adapter"": ""trfl""}",['b']
6689,GTmqpXHEQa4i9K0z,t-Rh1F3fOjEDpVZW,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_y6skj3vf95ev1cg1.png,how many rubber things are the same size as the yellow rubber sofa?,"{'a': '5', 'b': '3'}",,Pending Confirmation,b,1.0,b,"{""answer"": ""b"", ""confidence"": 0.9590753710646323, ""margin"": 0.9181507421292644, ""entropy"": 0.1708716175100725, ""probs"": {""a"": 0.04092462893536782, ""b"": 0.9590753710646323}, ""adapter"": ""amount""}","['a', 'b']"
